Actual_Values,Lower_5%,Upper_5%
7398.37,7323.436500000001,7442.086
9097.95,9029.793000000001,9127.049500000001
6717.1,6593.5005,6652.07
9959.06,9728.74,9889.3235
6909.59,6876.73,6927.02
8628.49,8343.6455,8620.86
8243.56,8089.9195,8197.75
8623.33,8571.633749999999,8647.926
8580.55,8413.983499999998,8530.67
8200.51,8165.751,8203.7655
7650.3,7563.521000000001,7682.57925
8049.23,7900.8985,8045.14725
9071.46,9000.04,9111.85
5759.37,5656.62,5681.78975
7498.54,7388.27,7430.7
6621.83,6592.53,6645.28
7745.85,7761.361000000001,7805.504
9286.5,9170.49,9364.02025
5975.98,5940.7065,6023.1945
7315.62,7312.38,7368.33
7756.7,7560.50625,7652.48
6920.11,6926.88,6986.28
8507.48,8447.734,8536.45
6721.38,6722.99,6809.8205
9759.66,9626.319,9715.0
6430.74,6449.04,6466.4
7717.35,7672.2384999999995,7717.55
8880.08,8845.571,8883.64
7573.68,7487.6759999999995,7516.3949999999995
6818.0,6859.556,6895.42275
8412.88,8298.59275,8439.8425
8069.74,8061.6665,8118.9
6783.4,6695.629999999999,6778.4172499999995
8989.94,8773.832,8921.39
7571.4,7468.99,7537.63
6871.0,6821.37,6900.842500000001
7289.32,7071.19,7160.75
7743.42,7707.701,7834.394
7020.23,6908.322249999999,6945.54
8084.81,8072.337,8097.0470000000005
7174.12,7062.547750000001,7101.4285
7023.07,6926.2785,7069.901000000001
9445.0,9249.1005,9398.85
7424.99,7375.7805,7450.791
8261.5,8323.426,8394.91
8883.59,8629.43,8774.64
8144.14,8008.121749999999,8061.0525
7356.41,7325.33,7422.5145
7913.54,7638.546,7823.1945000000005
8306.04,8345.8085,8436.83
7396.72,7320.607,7386.78
6146.51,5839.5765,5898.8365
8411.6,8322.97475,8393.72125
7813.25,7733.7375,7830.59
6079.07,5967.04,6084.79825
7733.26,7657.74225,7699.7645
8913.44,8787.822,8889.3295
8932.85,8882.07225,8928.767500000002
10193.22,10100.42,10470.07
7174.01,7089.0365,7175.42475
6079.65,6125.5655,6161.2
7189.71,7164.0045,7198.34325
8187.47,8058.104,8160.194750000001
8666.96,8691.5105,8763.89
10224.11,10011.59,10196.44
7269.14,7105.41,7195.2595
10206.59,9737.9645,9910.2755
6620.1,6568.7425,6641.1224999999995
8321.4,8197.6885,8301.16875
6360.24,6203.646,6255.972
7895.1,7765.982,7840.2654999999995
9907.89,9530.88,9701.97725
8957.16,8876.89575,8888.95
10579.74,10472.48575,10585.86725
9614.03,9514.82,9630.75
7270.79,7154.302500000001,7181.56
8289.41,8139.7075,8256.9755
6923.34,6826.5064999999995,6948.79
8905.73,8934.5545,9014.75
7256.62,7094.032,7197.18925
7756.59,7588.5655,7650.4645
8276.61,8236.29,8320.9085
6618.96,6493.638,6613.284
6863.36,6842.330750000001,6878.1975
6454.78,6361.375,6408.1
9239.71,9188.027750000001,9304.33475
7534.64,7439.58,7525.1497500000005
6435.52,6417.07,6432.731
11159.65,10917.311,11012.55
8433.6,8254.582,8357.394250000001
11476.1,11248.04,11520.24225
7090.13,6967.67,7040.3305
8490.52,8495.766,8576.1875
7049.67,7133.63,7162.9220000000005
8136.66,8146.294000000001,8191.2625
6975.95,6945.6065,6962.18
9172.12,9222.4285,9315.45
8584.99,8384.079500000002,8444.918
7961.36,7840.85225,7912.342750000001
7247.96,7240.491,7286.2882500000005
8016.32,7906.0985,7961.9349999999995
8080.55,8005.286,8034.57475
6982.64,7005.77,7035.95
8015.04,7666.8,7847.87
7501.1,7488.63,7504.28
8541.23,8207.85,8588.56
9238.23,8913.14425,9275.94
8512.05,8277.8895,8328.037999999999
7874.16,7736.53,7919.71
8825.79,8778.413499999999,8840.3295
9373.39,9343.443000000001,9429.1085
7785.64,7760.73,7854.922500000001
6090.23,5984.527,6054.13325
6928.11,6758.986,6831.366
7548.25,7292.8015,7398.89
6081.52,5981.608,6047.3054999999995
6847.25,6755.068,6838.3735
6897.66,6915.56675,6987.08575
6869.1,6853.583250000001,6888.18
7161.26,7164.928000000001,7296.87
8981.13,8976.44,9068.67
8880.24,8806.1775,8926.685
8067.58,7876.259999999999,8004.21
9921.65,9720.41825,10013.29
8402.95,8259.75375,8386.9595
5770.77,5653.52,5703.58
6439.2,6347.04,6418.415
6089.39,6060.084250000001,6099.068
9636.26,9511.2935,9602.73375
8864.06,8752.573499999999,8801.49
10170.39,10162.784,10349.17
8699.73,8384.08,8777.01
8993.94,8826.12275,8911.30325
8787.76,8734.11725,8849.4115
8537.22,8465.41,8513.329
6849.75,6756.85,6858.045999999999
8303.9,8206.64,8268.895
7200.94,7105.2445,7130.61
6477.68,6328.18,6570.06
6492.46,6430.72,6543.18
7713.53,7600.733499999999,7708.31
8011.71,7997.62875,8050.58
8038.06,7887.1565,7985.6205
10405.72,10300.4855,10362.65
7786.8,7674.5,7804.5055
8895.15,8638.1925,8803.873
6383.88,6305.62,6371.103
6291.81,6232.89,6281.85
6829.36,6741.9887499999995,6815.492
7016.41,7072.17,7097.595
8464.55,8351.8855,8383.701000000001
9152.8,8983.9,9133.14
7698.39,7511.786,7628.20575
8594.28,8441.0975,8529.701000000001
8164.92,8045.76,8089.966
7485.39,7396.3805,7525.2
6060.42,5981.06725,6046.86
10182.9,9868.943500000001,10200.162
7000.51,6967.3985,7036.49
8152.02,7955.1625,8003.045
8102.91,8090.059749999999,8259.153
6309.3,6297.356,6373.7925
5877.79,5812.218,5887.01
8296.67,8223.38,8329.54675
8653.01,8542.202,8611.88125
8264.99,8284.19275,8336.5565
7918.43,7807.9115,7897.36475
8716.66,8468.98,8675.805499999999
6249.98,6202.242,6230.98
9959.04,9870.181250000001,9944.3665
10846.97,10760.585,10827.12
6370.59,6455.56225,6466.15
9037.32,8802.0395,8912.9
7188.96,7248.525250000001,7267.117249999999
6574.82,6441.44,6563.02
7466.13,7280.730500000001,7349.37225
7871.32,7613.318499999999,7710.84375
7815.6,7832.7455,7879.84925
10670.59,10624.7915,10744.82825
7326.78,7290.753,7376.19
6045.95,6041.135249999999,6111.9375
7034.39,6967.74,7073.73
5977.93,5924.83875,5967.742
8282.01,8140.4335,8205.13
8415.47,8275.819000000001,8346.513500000001
6322.39,6184.239500000001,6233.283
6010.72,5928.6475,6015.29
7519.24,7420.246999999999,7486.8745
8757.5,8673.40575,8770.3045
6806.62,6675.44,6744.92
6495.44,6372.7257500000005,6422.76525
7484.35,7342.4169999999995,7419.03575
7050.39,6891.57,6953.81
8696.52,8667.9045,8746.042
9786.69,9920.51,10050.783
9077.75,8905.5265,9003.435000000001
8184.43,8068.68,8131.918500000001
7382.87,7467.02925,7485.91275
8161.3,8064.228,8150.8685000000005
7875.9,7774.02175,7880.00575
10766.64,10714.89,10806.45
7212.6,7160.6492499999995,7228.688
7439.52,7271.13,7396.906
6687.69,6608.68,6650.18
9198.37,9097.7515,9188.7325
5802.34,5823.97475,5888.73
9344.69,9400.907000000001,9526.61825
6333.47,6281.35,6422.12
6068.74,5924.483,6040.4005
7216.42,7156.49,7181.56
6687.87,6627.62,6646.84
8363.7,8197.67,8335.28075
8675.78,8556.48,8673.279
9351.01,9273.733999999999,9430.91
8336.56,8234.22,8293.163499999999
11137.91,10977.59,11212.06
6069.45,5947.285,6080.713
7948.44,7824.0935,7877.0512499999995
9020.91,8902.251,8979.995499999999
11795.45,11555.41,11926.98
7694.7,7568.9475,7735.546
8332.69,8165.8185,8272.270499999999
8285.68,8350.5725,8451.8355
6429.99,6315.38,6357.81
7265.23,7161.36275,7301.249250000001
10580.49,10525.25,10580.1675
7120.9,7083.66,7160.95025
9032.98,8593.056,8837.92425
7774.84,7654.35275,7712.11
6433.52,6498.75,6546.717000000001
7751.35,7713.9527499999995,7765.716
8589.21,8382.488,8461.477499999999
6954.64,6889.193,6947.0105
10758.63,10655.5,10702.02
6165.86,6190.32,6226.053
8475.04,8193.331,8268.54
7537.58,7504.3605,7562.1655
7079.19,6970.88,7140.8385
9961.8,9814.073499999999,9913.685000000001
9506.25,9405.074,9501.214
9048.31,8874.488,9000.755000000001
8648.78,8656.89,8693.232000000002
6019.13,5986.73,6033.895750000001
7505.65,7367.184499999999,7421.2877499999995
7270.83,7190.43275,7241.142
8199.08,7997.803999999999,8184.96
6848.61,6917.842000000001,6959.5995
7075.74,7148.8820000000005,7179.13
7884.23,7869.5025,7936.527
7656.8,7563.3715,7593.4482499999995
6851.65,6845.22025,6881.18
7473.22,7375.168250000001,7460.7105
8124.13,7967.4355,8016.22
7991.74,7927.8505000000005,7988.724999999999
8027.6,7969.911,7999.767
7496.65,7392.269499999999,7467.34625
7333.64,7301.532,7315.03
9397.21,9271.62,9311.5275
9156.96,9039.38,9291.35
6112.48,5995.98,6060.1759999999995
9039.2,9012.82575,9069.83
6904.27,6679.77,6832.939249999999
7328.18,7157.81525,7229.09
7041.65,6959.48,7065.952
7702.99,7624.55,7698.856
7864.67,8067.1185,8137.5165
8333.18,8431.91,8532.06
7740.55,7692.321,7734.25325
6985.87,6885.7475,6956.840499999999
8218.42,8125.04225,8201.750000000002
8041.66,7990.926,8020.76975
11519.41,11344.9705,11467.86
8170.03,8185.696,8273.13
9884.97,9884.9375,9919.32
8431.72,8355.839,8418.19
6709.86,6678.47,6759.1900000000005
7500.74,7502.38,7542.19
7552.01,7443.418000000001,7492.241
7842.07,7768.64,7823.8615
8149.8,7973.7795,8042.1
8586.32,8569.881000000001,8700.12725
7306.54,7279.3282500000005,7316.53275
7638.75,7444.978999999999,7597.3595
8301.78,8242.643,8304.258
5890.07,5800.9545,5844.818
8071.44,7905.76,7979.773999999999
7748.78,7736.639999999999,7786.41
8349.93,8335.56775,8410.015
7607.11,7564.5960000000005,7596.14
7466.36,7379.3425,7473.43
9225.64,9159.262499999999,9275.794500000002
7013.31,6909.516,6989.58
8577.27,8556.36275,8804.40975
8132.66,8128.954,8178.131
8386.12,8267.8925,8351.85775
8799.57,8860.137999999999,8891.024000000001
6492.92,6285.32,6470.71
7618.19,7379.6285,7532.40075
6195.85,6189.91075,6273.9245
9718.9,9473.92,9666.91
8590.33,8461.311,8563.796
8335.09,8177.4525,8218.315499999999
8534.89,8522.61475,8613.96
9612.58,9546.701500000001,9618.09125
6266.59,6202.2,6230.5085
7073.73,6993.71,7124.946
6442.45,6358.36825,6442.534
7588.92,7404.0895,7512.824500000001
6265.05,6221.62,6297.0395
7872.98,7674.676,7816.53
7036.01,6965.297500000001,6981.71
8850.15,8793.5995,8848.541000000001
8536.44,8385.059,8492.0765
8464.38,8379.2665,8444.963
9161.37,8958.624,8988.84
7354.73,7347.0,7390.0689999999995
9318.77,9354.71,9549.34
7671.41,7605.22,7681.22
8903.58,8764.484,8862.143
6171.02,6092.674250000001,6133.82575
7969.41,7980.496,8023.93
7032.61,7060.07,7173.78
7149.22,7007.785,7131.4125
8620.15,8624.5435,8674.990749999999
7577.19,7601.26,7662.859
7380.52,7190.31825,7305.58
8407.71,8363.83,8453.561
6368.97,6353.23,6418.39
8698.28,8625.468250000002,8827.6625
6641.01,6554.3305,6600.317
6175.03,6142.6582499999995,6188.07175
7882.22,7801.04,7875.1
7564.74,7534.42175,7589.5
8954.32,8877.2535,8972.60475
7439.65,7331.59,7350.96
7362.02,7328.3820000000005,7415.91
8454.61,8567.418500000002,8611.123
7274.9,7314.5025000000005,7433.55
8823.53,8686.545999999998,8843.105
10201.56,10105.78,10205.39575
9949.47,10013.07,10119.216
6678.01,6635.04,6742.041
8186.55,8078.8955,8140.01425
8312.0,8385.845,8442.7965
7358.13,7316.54475,7349.5345
7280.35,7193.0915,7228.748750000001
7060.6,7066.689,7124.367
8920.54,9040.471,9105.13
6584.0,6534.94,6704.638999999999
7102.29,6981.371,7069.6565
8102.8,8023.2375,8153.355500000001
8027.32,7960.26725,7994.25
7170.62,7184.4385,7212.9
8802.18,8540.87,8638.05975
10439.31,10188.696750000001,10313.91
7924.71,7792.8655,7858.77
7609.0,7557.6230000000005,7609.175499999999
8314.75,8234.64,8286.0285
6289.28,6232.8412499999995,6294.79
11912.68,11739.855000000001,11980.08
6195.2,6146.8085,6172.360000000001
8180.87,8131.38,8218.76
8281.44,8172.393,8255.622
11398.53,11010.4875,11456.35675
8314.27,8203.094,8340.76
7909.68,7870.7975,7960.64575
7284.56,7192.6410000000005,7226.47
8060.97,8011.278,8048.0692500000005
6420.97,6371.1855,6484.93125
7657.97,7543.0065,7693.20425
6056.49,5995.357999999999,6022.1885
6851.34,6882.0265,6897.87
7667.17,7630.43675,7690.11
7696.02,7574.291,7634.344999999999
8031.34,7775.16,7954.14
7852.69,7713.7675,7820.9795
7864.16,7818.058000000001,7865.38475
9704.57,9582.88,9742.92
8530.44,8505.29,8610.0365
6399.97,6272.55,6331.7575
7189.29,7142.242,7176.768
8550.44,8408.54,8547.455
7391.4,7189.25,7340.501749999999
8721.8,8541.3635,8681.4805
7359.32,7297.4095,7369.05
7880.53,7935.66825,7985.7609999999995
10535.41,10313.27225,10385.12
6524.47,6381.7205,6511.65
11629.35,11480.9605,11526.21
7898.56,7776.9695,7888.769
7142.74,7015.255999999999,7216.18675
7768.36,7728.027,7789.96
5611.82,5579.342,5614.82
7820.24,7782.9245,7844.03
6564.41,6534.9,6583.249
9340.77,9085.369999999999,9336.0115
8447.14,8336.0125,8419.2855
10261.15,10184.568500000001,10302.307
7674.78,7621.5195,7671.54
7037.68,6978.9335,7012.93
9192.08,9110.535,9251.29
6585.98,6449.04,6481.34225
7699.07,7688.686000000001,7728.630999999999
5981.25,5903.161,5954.00525
8973.95,8594.98,8820.7
9526.8,9501.98,9554.724750000001
6794.83,6615.35,6722.8565
5950.28,5845.398999999999,5889.959000000001
8294.45,8251.157,8331.939
6867.58,6775.95025,6825.94
7656.79,7663.336,7726.325
7320.39,7233.3445,7318.46425
7950.32,7884.366,7953.51
7291.24,7149.931250000001,7233.3195
6148.52,6117.898499999999,6150.61
6930.39,6983.3857499999995,7000.825
6451.81,6423.9395,6475.3525
8889.18,8825.048499999999,8910.6235
5864.76,5796.025,5918.1355
7099.77,7037.111749999999,7095.59675
8059.39,7959.15625,8044.34925
6292.34,6331.5,6373.84
10846.76,10707.5115,10805.434500000001
6559.35,6556.0824999999995,6610.69
6362.66,6334.55,6390.1
9367.44,9177.07675,9280.06
7531.45,7357.3145,7479.7655
6771.73,6606.0225,6804.85
7193.47,7156.571999999999,7193.6185
8801.64,8695.73,8891.0985
8055.71,7965.66375,8075.328
8107.08,7890.141,7966.7855
6517.98,6480.4490000000005,6538.2035000000005
7023.7,6827.154,6910.388
10941.27,10741.50875,10824.706250000001
7439.63,7337.03,7459.1717499999995
8248.38,8143.2945,8195.63
8052.92,7881.367,7958.12225
8636.49,8517.33,8606.5645
8781.73,8669.68325,8713.24
6379.77,6246.98,6405.0377499999995
6782.27,6775.81,6840.9
8959.0,8803.764,8938.9725
8239.88,8063.62,8193.418
8162.58,8009.34,8099.46
8423.18,8560.68825,8613.96
8365.34,8289.41,8321.88
6857.37,6842.479,6881.71
7011.08,6905.41,6988.11
7001.66,6785.4515,6840.9
8766.52,8631.154999999999,8735.83
9767.74,9583.814499999999,9677.254500000001
7311.99,7205.455,7259.1230000000005
8209.09,8152.7265,8205.76525
8144.15,7982.22,8097.7505
12177.46,11950.46,12129.9995
10238.21,10234.51,10284.08
8093.12,8101.2,8186.71
8409.08,8097.546,8283.103
7757.13,7659.39,7732.99
12838.74,12615.77,12943.45
8184.62,8042.437999999999,8127.481
8768.4,8657.2175,8779.67425
10013.3,9882.87675,10006.54
6684.97,6661.31,6721.39225
7160.1,7114.5199999999995,7169.46
6981.93,7018.4890000000005,7035.35
6655.67,6552.082,6570.4595
8040.31,7983.5275,8016.3615
6971.09,6780.087,6821.4025
9706.31,9420.52,9578.497
6062.28,5947.983,6028.4
8690.66,8694.06,8734.03
5729.62,5684.900000000001,5758.1
8033.15,7927.05125,7989.52
9104.83,8901.2285,9014.363
8107.49,8077.759,8142.204
8166.02,8209.05675,8292.74575
10591.12,10334.561,10626.47
6229.91,6166.754,6195.59
8207.61,7983.368,8064.76
6520.8,6450.59575,6543.33
9093.48,9171.08575,9213.64
7652.17,7574.5615,7624.525000000001
9755.08,9780.9285,9850.57
10874.55,10813.57,11004.435
7561.72,7525.956999999999,7565.009
6229.46,6127.74175,6225.04
10400.0,10270.505750000002,10459.45
7181.0,7163.29,7224.62675
6302.41,6224.883250000001,6238.28
6410.38,6342.76,6376.747
6385.82,6347.687,6382.3295
6191.35,6065.79,6159.89
6383.94,6298.867,6397.11
8293.97,8220.0935,8319.55
6211.9,6147.6155,6198.4974999999995
7697.39,7596.8859999999995,7653.3215
7069.08,7046.29275,7145.671
7274.66,7154.76,7279.1545
8147.79,8103.47225,8181.56225
6804.56,6683.73725,6732.98075
6974.99,6850.7455,6922.47
8350.17,8201.031500000001,8322.0115
8069.18,8019.999,8086.8595
9304.78,9049.531500000001,9134.24175
8925.81,8845.73,8927.886
6332.49,6176.59,6294.95
7648.33,7560.472,7617.8
9675.35,9610.2925,9743.3115
9352.17,9265.002999999999,9324.581
7300.69,7267.17,7292.64975
9289.43,9021.9165,9141.27
9279.25,9069.39875,9172.2875
6414.62,6323.9574999999995,6389.9005
8529.87,8517.90375,8573.211000000001
8757.08,8544.8125,8650.38
10104.44,10161.3295,10226.02
6438.99,6406.102,6532.742
8337.7,8273.19,8342.10575
8222.72,8077.211499999999,8256.5085
7748.53,7776.3575,7861.06525
8405.52,8260.2055,8372.18
7959.55,7880.76,7920.8445
9247.83,9016.075499999999,9185.82
5789.47,5738.56575,5787.2605
8718.7,8685.37225,8724.8875
7769.21,7811.3215,7847.953750000001
8763.13,8576.5095,8793.601
8461.21,8231.0985,8540.23
6586.44,6537.7985,6580.4225
10390.11,10284.36125,10423.40975
9040.49,9006.01,9117.55875
8533.5,8483.774500000001,8539.26
8893.34,8748.11,8829.29675
6867.45,6890.67175,6966.4955
8079.91,7960.2265,8002.0895
6214.9,6028.701,6062.194
10261.96,10280.99375,10359.904
7112.66,7006.4555,7092.19
6438.59,6292.31,6486.64
6340.33,6247.757,6313.292
10292.71,10201.9975,10287.1005
8239.47,7892.402999999999,8142.46
8676.59,8613.1865,8673.89375
7959.53,7746.52225,7815.5695
8850.45,8707.00275,8800.2705
6753.69,6546.5385,6726.0835
8018.76,8086.537499999999,8131.9825
9777.14,9651.959250000002,9761.94
6281.19,6191.2575,6214.17
7286.19,7136.755,7285.45775
7416.52,7391.701,7485.19
10724.06,10438.27275,10606.83275
8830.58,8731.1,8812.1895
7420.45,7313.89925,7447.28675
7413.59,7532.969,7558.92
9532.8,9354.4005,9715.80475
7499.04,7432.09,7464.173
7616.04,7526.2815,7579.2925000000005
8688.95,8647.0175,8699.47
7952.31,7845.576,8004.92975
7878.56,7890.9707499999995,7959.05025
10779.16,10693.3865,10882.0265
6602.89,6620.18,6687.86
6993.1,6944.16,7007.65
6587.46,6616.2865,6665.943
9018.96,8995.024,9050.315
7971.22,7863.651000000001,7930.1275
6806.97,6715.210999999999,6779.9619999999995
6247.53,6146.34,6218.657999999999
6111.5,6086.49,6135.9765
7740.66,7604.769,7707.22725
7289.04,7141.742,7197.11525
8656.84,8630.883000000002,8680.16
6098.59,6042.78475,6091.18
6793.03,6802.94975,6843.349
7883.49,7801.7195,7860.7865
6267.4,6047.2077500000005,6111.94
8615.87,8651.42,8728.67
8082.45,7712.37575,7820.02275
11084.71,10785.8385,11100.925
9115.59,9079.595000000001,9151.08
7197.92,7167.69625,7188.36525
6664.13,6692.8,6790.138
7764.08,7719.7075,7771.205
8190.34,8125.285,8189.536
6268.33,6221.1905,6275.1085
6842.24,6750.435,6815.259
7167.42,7152.762,7169.9955
8706.69,8345.0875,8456.4115
8027.71,7935.17375,8005.6155
6786.06,6684.981,6731.40725
6811.36,6785.7995,6866.284250000001
8511.34,8381.826500000001,8477.9
7560.93,7440.1155,7664.69275
8692.43,8627.363000000001,8648.818500000001
6976.27,6778.366,6929.11
7722.4,7594.9015,7650.3725
6223.04,6069.427500000001,6133.3155
6268.44,6088.27,6238.6155
6841.49,6780.088500000001,6838.0665
7912.14,7697.675,7854.45025
6204.86,6132.9055,6279.2387499999995
7297.3,7221.0165,7264.0085
8300.53,8147.72,8240.9115
9413.38,9258.6805,9340.24
7761.15,7766.0695000000005,7836.9425
7237.16,7269.77175,7312.81
7994.25,7901.9755000000005,8021.2
9067.91,9000.1465,9051.920750000001
9355.18,9309.07,9349.4315
6299.7,6308.1075,6381.63
7987.09,7916.11,7975.65
8082.91,7989.8805,8044.24
6331.24,6220.74325,6339.6385
8419.21,8387.447,8449.987500000001
8980.25,8817.14,8939.409
8441.09,8352.25725,8391.732750000001
6580.95,6462.3335,6600.84
6891.1,6780.827499999999,6860.8555
7540.66,7454.6,7476.9042500000005
7739.08,7647.72875,7717.65
7398.93,7331.59,7350.96
8790.08,8691.493,8844.85
7578.12,7573.8165,7630.4065
9231.87,9139.105,9295.15775
6749.01,6492.67,6592.5675
11112.85,10931.53,11114.07
6704.61,6576.13525,6643.993
7836.79,7773.2652499999995,7811.3
10620.45,10403.86,10499.01975
10076.73,10031.440499999999,10115.23
6609.33,6541.3755,6592.46
7544.77,7452.384,7547.179
8843.29,8855.634,8904.621
8124.22,8057.1725,8104.8330000000005
7941.62,7843.36975,7879.406
6109.13,6041.7945,6077.535
6912.89,6804.5135,6862.7609999999995
9333.55,9173.069,9259.8195
9473.6,9374.0495,9429.86475
8010.36,7979.39225,8026.8225
7735.2,7609.24,7701.602
7669.19,7630.476000000001,7708.214
9442.34,9246.34,9400.03
5783.71,5724.3395,5782.701
6442.66,6425.752,6458.77
7250.41,7323.941500000001,7374.65
9488.87,9623.454,9699.45
10105.54,9934.7175,10044.65
7801.16,7746.52225,7793.9145
11161.79,10900.577000000001,11057.417749999999
6527.52,6398.5035,6466.749000000001
7581.89,7533.14,7607.01825
10997.88,10901.88025,10974.3
8595.03,8468.6505,8632.08
7382.77,7382.178,7423.3915
6431.19,6322.118750000001,6419.7285
6874.45,6883.793250000001,6918.254
7538.56,7488.459500000001,7638.53
9536.21,9412.4165,9453.12
7367.25,7285.749,7414.08
8292.66,8173.3535,8238.536
7969.83,7910.098,7940.4145
8134.94,8108.021000000001,8165.48975
9767.36,9611.432499999999,9732.811
9760.84,9675.255,9764.792000000001
7503.51,7347.1002499999995,7510.628500000001
7896.46,7872.059499999999,7941.58
10546.71,10439.1105,10552.8155
8957.76,8975.71075,9019.84
6104.6,5918.9185,5995.99
8354.68,8190.1455,8298.044750000001
6847.42,6752.29675,6787.9355000000005
7099.38,7026.79,7074.31
7380.58,7185.8845,7292.742
7463.07,7220.51,7470.665
8351.77,8314.2405,8408.722
7234.55,7174.7165,7287.11
10104.13,9844.49,9961.45
6531.64,6425.42,6490.877
8074.0,7980.78,8034.67
6953.41,6900.611,6934.6455
8878.47,8541.3635,8820.013500000001
6848.23,6696.9177500000005,6748.4795
8782.96,8624.478,8702.436
8389.11,8264.452,8391.47
6942.04,6855.432,6900.359
9432.76,9275.773,9351.520499999999
9712.43,9493.8535,9789.1975
9711.82,9410.82,9677.82275
9034.78,8899.69,9047.9705
7175.44,7072.2135,7126.04775
8060.2,8024.3550000000005,8052.612
